"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName","occurrenceStatus"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935278297","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935278332","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935278563","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935278719","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.723167,18.318233,"VI",NA,"1935278805","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935278859","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935278944","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935279026","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935279127","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935279261","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935279580","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935279591","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935279615","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935279695","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935279716","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935279765","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935279891","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935279975","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935279978","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935280066","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935280244","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935280286","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935280321","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935280326","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935280505","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935280694","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59893,17.138416,"BZ",NA,"1935280710","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.705765,11.766367,"VE",NA,"1935280750","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935280761","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935280772","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935280841","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935280884","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935280957","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935280969","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935281178","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935281435","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935281512","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935281617","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935281669","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935281682","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935281853","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935281980","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935282003","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.533333,19.154167,"MX",NA,"1935282008","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.723167,18.318233,"VI",NA,"1935282539","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935282561","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935282636","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935282745","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935282771","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935282900","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.533333,19.154167,"MX",NA,"1935282934","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935282985","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.723167,18.318233,"VI",NA,"1935283026","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935283172","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935283269","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935283329","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935283526","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935283591","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935283737","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935283850","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935284063","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935284337","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935284440","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59893,17.138416,"BZ",NA,"1935284554","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935284580","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935284787","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935285069","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935285114","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935285152","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935285343","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935285801","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935285817","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935285826","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935285880","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59893,17.138416,"BZ",NA,"1935285930","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935286106","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935286173","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935286293","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935286443","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.723167,18.318233,"VI",NA,"1935286595","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935287080","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935287254","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935287261","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935287309","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935287376","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935287486","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935287737","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935287796","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935288051","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.723167,18.318233,"VI",NA,"1935288254","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935288332","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935288486","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935288578","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935288680","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935288921","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935289099","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935289146","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935289179","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935289237","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935289292","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935289493","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935289789","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935289882","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935289900","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935290016","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935290290","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935290300","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935290384","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935290482","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935290517","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935290590","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935290687","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935290835","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935291256","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935291269","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.533333,19.154167,"MX",NA,"1935291346","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.847633,11.735566,"VE",NA,"1935291353","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935291399","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935291479","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935291594","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-66.705765,11.766367,"VE",NA,"1935291679","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59893,17.138416,"BZ",NA,"1935291686","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935291782","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.59272,17.171867,"BZ",NA,"1935291836","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.723167,18.318233,"VI",NA,"1935291852","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935291914","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.589516,17.18755,"BZ",NA,"1935292161","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.755501,17.787117,"VI",NA,"1935292173","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935292296","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935292533","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.691498,17.768633,"VI",NA,"1935292563","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935270333","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935270666","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935270716","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935271059","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935271999","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935272753","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935272857","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935273534","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935273732","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935274249","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.808998,27.921667,"US",NA,"1935274462","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935274465","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.808998,27.921667,"US",NA,"1935275233","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.808998,27.921667,"US",NA,"1935275802","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.808998,27.921667,"US",NA,"1935276600","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935276851","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935278566","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935279108","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935279504","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935280061","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935280093","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935280889","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.808998,27.921667,"US",NA,"1935281056","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.763466,18.317883,"VI",NA,"1935283192","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-93.591499,27.905333,"US",NA,"1935283386","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-63.060001,17.995667,"SX",NA,"1935283425","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.721703,18.309532,"VI",NA,"1935283717","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
