"decimalLongitude","decimalLatitude","Siderastrea"
-65.3354492188,18.3124656677,"1"
-78.87998199,9.583999634,"1"
-64.6793670654,18.3522605896,"1"
-81.5701828003,22.0856666565,"1"
-80.2574996948,25.168050766,"1"
-81.3954315186,19.3652839661,"1"
-87.5361099243,19.1458339691,"1"
-64.6630325317,17.7777004242,"1"
-76.3745346069,18.1723995209,"1"
-78.91248322,9.53880024,"1"
-64.6100463867,17.7866401672,"1"
-74.4599990845,24.1599998474,"1"
-81.4166870117,21.9042835236,"1"
-67.0930099487,17.9132595062,"1"
-81.1936035156,24.6051673889,"1"
-81.4166870117,21.9042835236,"1"
-81.1936035156,24.6051673889,"1"
-79.6458816528,21.4543170929,"1"
-87.589515686,17.1875495911,"1"
-87.9499969482,17.9200000763,"1"
-62.9776649475,17.4624996185,"1"
-72.143951416,21.3880825043,"1"
-64.5764083862,17.7657394409,"1"
-64.7941589355,18.352399826,"1"
-64.7634658813,18.3178825378,"1"
-65.3268356323,18.2963829041,"1"
-71.2013015747,21.3734664917,"1"
-82.4216995239,21.5388336182,"1"
-39,-18.028333,"1"
-77.7401504517,24.7014694214,"1"
-76.2873687744,18.0738334656,"1"
-81.1957702637,19.3533668518,"1"
-82.3137130737,21.5591506958,"1"
-79.9995193481,21.7142162323,"1"
-82.1027832,9.286999702,"1"
-80.8599472046,24.7235507965,"1"
-79.1187667847,20.9097824097,"1"
-64.5541229248,17.7803192139,"1"
-64.726600647,18.3138504028,"1"
-64.6334533691,17.8069992065,"1"
-64.6087875366,17.7863693237,"1"
-71.1681365967,21.3943004608,"1"
-81.1957702637,19.3533668518,"1"
-67.0526123047,17.9450702667,"1"
-62.9916648865,17.468000412,"1"
-79.01875305,9.509349823,"1"
-96.1269454956,19.231388092,"1"
-82.8694381714,25.2877807617,"1"
-82.8734664917,24.6658000946,"1"
-64.6341781616,17.7921104431,"1"
-81.5701828003,22.0856666565,"1"
-64.7547836304,18.3603000641,"1"
-64.7599563599,18.3704204559,"1"
-64.6417236328,17.7603092194,"1"
-76.9495010376,26.0598335266,"1"
-84.4898300171,21.8343162537,"1"
-78.91248322,9.53880024,"1"
-77.8573303223,24.8438301086,"1"
-82.7300033569,26.2800006866,"1"
-64.6554336548,17.7812690735,"1"
-64.5900497437,17.797700882,"1"
-79.5850296021,21.2994327545,"1"
-87.9599990845,17.8899993896,"1"
-64.5965118408,17.783700943,"1"
-87.9400024414,17.9200000763,"1"
-87.6067962646,17.2240161896,"1"
-87.8190307617,18.2574996948,"1"
-64.5849075317,17.7844905853,"1"
-79.4222869873,21.0644664764,"1"
-87.7536087036,18.5069446564,"1"
-66.9872665405,17.9116306305,"1"
-81.7023162842,24.4993839264,"1"
-64.7629470825,18.3157672882,"1"
-65.3354492188,18.3124656677,"1"
-67.0497436523,17.9228000641,"1"
-38.6556663513,-17.968000412,"1"
-78.90266418,9.544850349,"1"
-78.6576843262,20.6441669464,"1"
-87.3065795898,20.3964805603,"1"
-39.000833,-17.708056,"1"
-64.6914978027,17.7686328888,"1"
-39.000833,-17.708056,"1"
-64.7629470825,18.3157672882,"1"
-64.7634658813,18.3178825378,"1"
-64.5867233276,17.8003997803,"1"
-80.16456604,25.3888664246,"1"
-80.1684341431,25.4641838074,"1"
-66.9794464111,17.9311199188,"1"
-81.0962142944,21.7383499146,"1"
-64.7681274414,18.3123493195,"1"
-64.6141586304,17.763420105,"1"
-79.4222869873,21.0644664764,"1"
-81.393081665,24.5645999908,"1"
-64.5983810425,17.7988891602,"1"
-78.70384979,9.583167076,"1"
-33.643,-20.857,"1"
-64.7646331787,18.3175506592,"1"
-64.6274795532,17.7900295258,"1"
-83.0346984863,12.1885700226,"1"
-79.1187667847,20.9097824097,"1"
-78.6576843262,20.6441669464,"1"
-76.9768295288,26.3575000763,"1"
-82.8050003052,9.73833370209,"1"
-77.5370330811,24.0979309082,"1"
-67.0410614014,17.9418201447,"1"
-65.3354492188,18.3124656677,"1"
-87.626663208,18.8930549622,"1"
-77.3973464966,23.7285003662,"1"
-64.6320724487,17.7682094574,"1"
-78.5966339111,20.626832962,"1"
-64.6130065918,17.7686805725,"1"
-78.8858642578,20.771232605,"1"
-64.6341171265,17.803150177,"1"
-82.11901855,9.267250061,"1"
-79.03623199,9.503700256,"1"
-66.9896621704,17.9091701508,"1"
-82.1138534546,9.23499965668,"1"
-64.6165618896,17.7852191925,"1"
-64.660697937,18.3418292999,"1"
-79.03623199,9.503700256,"1"
-72.4745483398,21.6456508636,"1"
-65.3268356323,18.2963829041,"1"
-83.068397522,12.1862802505,"1"
-81.8874130249,24.4756832123,"1"
-81.5879974365,24.5514507294,"1"
-71.5520858765,21.4671497345,"1"
-62.9878349304,17.4643325806,"1"
-88.1399993896,16.7600002289,"1"
-79.974319458,19.6937999725,"1"
-77.5377807617,21.9311103821,"1"
-77.4083328247,33.5283317566,"1"
-67.0998306274,17.9291496277,"1"
-64.6622161865,18.3363704681,"1"
-78.7766799927,9.59875011444,"1"
-64.6862182617,18.3577899933,"1"
-80.7542648315,24.7659664154,"1"
-79.9496688843,21.6686496735,"1"
-67.0175094604,17.9041500092,"1"
-82.8050003052,9.73833370209,"1"
-78.8855514526,9.5436000824,"1"
-69.1650009155,12.3185825348,"1"
-78.9538803101,9.55323314667,"1"
-88.0800018311,16.7800006866,"1"
-64.5676422119,17.7939796448,"1"
-64.612411499,17.7652397156,"1"
-96.1269454956,19.231388092,"1"
-81.5466842651,22.1014671326,"1"
-64.6139526367,17.7961101532,"1"
-67.0489578247,17.911939621,"1"
-88.1900024414,16.6599998474,"1"
-81.3602828979,19.3975658417,"1"
-64.598777771,17.7833690643,"1"
-77.5611190796,18.4949836731,"1"
-64.5976791382,17.7877197266,"1"
-64.7037124634,18.3025398254,"1"
-79.4222869873,21.0644664764,"1"
-80.4151153564,24.9860496521,"1"
-69.1650009155,12.3185825348,"1"
-77.9709472656,18.4534492493,"1"
-87.5264968872,17.2210006714,"1"
-83.0335006714,12.0301198959,"1"
-64.726600647,18.3138504028,"1"
-80.3698654175,25.0449333191,"1"
-81.0202865601,24.6933670044,"1"
-78.9567642212,20.7984008789,"1"
-64.5938873291,17.7875099182,"1"
-64.7634658813,18.3178825378,"1"
-62.9878349304,17.4643325806,"1"
-72.4701843262,21.6648330688,"1"
-81.822517395,9.1075668335,"1"
-87.9499969482,17.9200000763,"1"
-64.7646331787,18.3175506592,"1"
-81.4967193604,22.1162662506,"1"
-79.0952835083,20.8982162476,"1"
-80.6165847778,24.9044837952,"1"
-66.8476333618,11.7355661392,"1"
-80.2592010498,25.2358665466,"1"
-64.7799072266,18.3598899841,"1"
-64.6409225464,17.7181091309,"1"
-64.5784072876,17.7736606598,"1"
-81.8874130249,24.4756832123,"1"
-64.5823516846,18.4746170044,"1"
-81.7015991211,24.5519332886,"1"
-80.5483322144,24.9316692352,"1"
-87.9400024414,17.9200000763,"1"
-80.5877761841,23.2422218323,"1"
-81.4166870117,21.9042835236,"1"
-77.6965026855,24.4833297729,"1"
-80.2593154907,25.1408004761,"1"
-81.4776535034,22.1539993286,"1"
-79.6458816528,21.4543170929,"1"
-93.601852417,27.9099693298,"1"
-87.589515686,17.1875495911,"1"
-64.2386703491,18.5640163422,"1"
-66.952331543,17.9248199463,"1"
-79.0006027222,20.840215683,"1"
-64.9271697998,18.3286323547,"1"
-67.0942306519,17.926109314,"1"
-79.1988677979,20.9659996033,"1"
-88.1699981689,16.7099990845,"1"
-83.0335006714,12.0301198959,"1"
-77.4510803223,18.4792175293,"1"
-87.9400024414,17.9400005341,"1"
-82.443649292,21.5414657593,"1"
-64.7640838623,18.3141670227,"1"
-66.266998291,17.928319931,"1"
-64.6193313599,17.7636604309,"1"
-81.5879974365,24.5514507294,"1"
-79.7304000854,19.7543506622,"1"
-67.0082778931,17.9018096924,"1"
-78.7520141602,20.6728000641,"1"
-79.2188644409,20.9701156616,"1"
-64.7646331787,18.3175506592,"1"
-79.2900009155,21.0898170471,"1"
-82.7186126709,26.7627792358,"1"
-64.6962966919,18.323299408,"1"
-77.6820678711,24.5402202606,"1"
-81.5879974365,24.5514507294,"1"
-87.6016464233,17.2259674072,"1"
-68.7499465942,12.0166664124,"1"
-80.16456604,25.3888664246,"1"
-67.0830001831,17.929069519,"1"
-79.1187667847,20.9097824097,"1"
-79.8828201294,19.6807327271,"1"
-79.8874816895,19.6798667908,"1"
-82.3171463013,21.5627841949,"1"
-67.0554962158,17.9200000763,"1"
-81.5701828003,22.0856666565,"1"
-79.9995193481,21.7142162323,"1"
-64.5756835938,17.7942695618,"1"
-66.9924621582,17.9468193054,"1"
-64.6074981689,17.7685699463,"1"
-82.8053359985,9.72500038147,"1"
-76.2873687744,18.0738334656,"1"
-67.0520629883,17.9382991791,"1"
-80.0570144653,19.7009506226,"1"
-78.8858642578,20.771232605,"1"
-76.7086868286,18.2745342255,"1"
-81.1936035156,24.6051673889,"1"
-78.7313156128,9.45743370056,"1"
-77.6961669922,24.439250946,"1"
-81.4283828735,21.9162826538,"1"
-81.7145843506,24.4800167084,"1"
-64.726600647,18.3138504028,"1"
-71.4558029175,21.5460338593,"1"
-64.7713012695,18.3600997925,"1"
-87.8851852417,16.7265834808,"1"
-78.1318817139,18.4641666412,"1"
-65.3354492188,18.3124656677,"1"
-80.0689468384,19.693983078,"1"
-66.9656066895,17.9013900757,"1"
-67.0125808716,17.908700943,"1"
-81.6370697021,21.5691833496,"1"
-72.2242660522,21.489282608,"1"
-67.0311203003,17.9128398895,"1"
-78.9567642212,20.7984008789,"1"
-88.1600036621,16.7700004578,"1"
-64.5774230957,17.7793197632,"1"
-77.6477966309,24.3011207581,"1"
-77.6477966309,24.3011207581,"1"
-80.4755554199,23.2199993134,"1"
-64.7037124634,18.3025398254,"1"
-82.8053359985,9.72500038147,"1"
-80.3670196533,25.0189838409,"1"
-79.4222869873,21.0644664764,"1"
-82.11385345,9.234999657,"1"
-87.528213501,17.2505836487,"1"
-79.4677352905,21.075750351,"1"
-80.2592010498,25.2358665466,"1"
-77.6961669922,24.439250946,"1"
-78.9026641846,9.54485034943,"1"
-65.2284851074,18.2990665436,"1"
-67.0899124146,17.9029102325,"1"
-64.9907302856,18.3178672791,"1"
-67.0344467163,17.9175701141,"1"
-77.6969680786,24.5064296722,"1"
-77.6005554199,22.0263881683,"1"
-80.0432510376,19.6692504883,"1"
-96.1269454956,19.231388092,"1"
-64.7994995117,18.323600769,"1"
-64.5705871582,17.7623901367,"1"
-81.4051513672,24.5460739136,"1"
-62.986000061,17.4648342133,"1"
-82.9517822266,24.6091308594,"1"
-87.8333282471,18.2333335876,"1"
-64.5841293335,17.7632904053,"1"
-64.7858200073,18.3134498596,"1"
-64.6368865967,17.7964000702,"1"
-78.87288666,9.569383621,"1"
-64.585609436,17.7912197113,"1"
-81.4283828735,21.9162826538,"1"
-64.5745315552,17.7872600555,"1"
-64.6277313232,17.7947292328,"1"
-82.3745651245,21.5259494781,"1"
-82.443649292,21.5414657593,"1"
-64.5733108521,17.7822208405,"1"
-67.0898971558,17.9121799469,"1"
-64.6252670288,17.791469574,"1"
-64.699180603,18.3237705231,"1"
-66.2863769531,17.9316902161,"1"
-66.9364776611,17.9013309479,"1"
-62.9781684875,17.4634990692,"1"
-80.0892562866,26.1570205688,"1"
-64.5923995972,17.7846107483,"1"
-79.8828201294,19.6807327271,"1"
-88.1600036621,16.7700004578,"1"
-81.9675140381,21.5708007812,"1"
-64.6186065674,17.7614498138,"1"
-78.8551635742,20.7630004883,"1"
-66.9918823242,17.931060791,"1"
-79.2900009155,21.0898170471,"1"
-81.4051513672,24.5460739136,"1"
-64.5753936768,17.776720047,"1"
-78.9626998901,9.49219989777,"1"
-64.7629470825,18.3157672882,"1"
-88.1600036621,16.7700004578,"1"
-64.5728530884,17.7657108307,"1"
-79.4222869873,21.0644664764,"1"
-66.910369873,17.941570282,"1"
-77.6965026855,24.4833297729,"1"
-64.56590271,17.7607192993,"1"
-87.9599990845,17.8899993896,"1"
-77.2747344971,18.4727668762,"1"
-80.6165847778,24.9044837952,"1"
-66.2632827759,17.9229507446,"1"
-64.6678771973,18.3274803162,"1"
-80.16456604,25.3888664246,"1"
-82.7953567505,24.7262897491,"1"
-72.143951416,21.3880825043,"1"
-88.1699981689,16.7099990845,"1"
-64.6066818237,17.784860611,"1"
-64.6100006104,17.7875804901,"1"
-64.5933837891,17.7759494781,"1"
-79.5850296021,21.2994327545,"1"
-81.1936035156,24.6051673889,"1"
-78.96269989,9.492199898,"1"
-64.6056976318,17.7681407928,"1"
-82.443649292,21.5414657593,"1"
-79.1187667847,20.9097824097,"1"
-87.9499969482,17.9200000763,"1"
-66.9669189453,17.9436607361,"1"
-81.1640319824,19.3533325195,"1"
-78.3666152954,18.2886829376,"1"
-64.631072998,17.8044109344,"1"
-77.5264511108,18.4928665161,"1"
-63.0600013733,17.9956665039,"1"
-69.1582794189,12.3753614426,"1"
-64.5820236206,17.7658004761,"1"
-67.0091400146,17.9204998016,"1"
-80.1491470337,25.4849834442,"1"
-84.5137176514,21.8094329834,"1"
-77.6969680786,24.5064296722,"1"
-77.3973464966,23.7285003662,"1"
-78.7520141602,20.6728000641,"1"
-74.2211837769,11.2447366714,"1"
-87.8170013428,18.2808704376,"1"
-64.5779037476,17.7893009186,"1"
-81.0747299194,19.3176326752,"1"
-80.5014190674,24.9498996735,"1"
-79.6458816528,21.4543170929,"1"
-67.0902633667,17.9286308289,"1"
-82.8050003052,9.73833370209,"1"
-63.2594985962,17.6248340607,"1"
-78.2008361816,20.5688323975,"1"
-78.8781661987,9.48851680756,"1"
-80.4151153564,24.9860496521,"1"
-79.8697814941,19.6822166443,"1"
-77.9709472656,18.4534492493,"1"
-39.065278,-16.891667,"1"
-67.0063018799,17.929769516,"1"
-71.5104827881,21.4845333099,"1"
-64.7795562744,18.3606300354,"1"
-78.91248322,9.53880024,"1"
-83.5680999756,27.8757991791,"1"
-81.5066146851,22.0360164642,"1"
-96.1269454956,19.231388092,"1"
-64.6627502441,17.7790393829,"1"
-96.0683364868,19.197221756,"1"
-64.6326370239,17.7914791107,"1"
-80.0432510376,19.6692504883,"1"
-80.2232971191,25.1991672516,"1"
-64.5863113403,17.7920608521,"1"
-67.0938110352,17.9115104675,"1"
-65.3268356323,18.2963829041,"1"
-64.575843811,17.7650108337,"1"
-79.01875305,9.509349823,"1"
-82.9428482056,24.612909317,"1"
-79.9943313599,21.7130661011,"1"
-82.9744033813,12.2983703613,"1"
-81.8225174,9.107566833,"1"
-79.7409515381,19.7581825256,"1"
-77.6931762695,24.6259002686,"1"
-78.3369445801,22.5411109924,"1"
-87.9400024414,17.9200000763,"1"
-82.7713317871,24.6954898834,"1"
-64.5865631104,17.7754306793,"1"
-64.7640838623,18.3141670227,"1"
-79.0952835083,20.8982162476,"1"
-82.443649292,21.5414657593,"1"
-82.8870620728,24.6680793762,"1"
-76.9569473267,26.5267658234,"1"
-77.6529464722,24.3011207581,"1"
-64.6097106934,17.787109375,"1"
-78.96269989,9.492199898,"1"
-64.7928771973,18.3193492889,"1"
-93.5963363647,27.9091491699,"1"
-64.683921814,18.3405895233,"1"
-81.4283828735,21.9162826538,"1"
-78.8407516479,9.56458282471,"1"
-72.1869812012,21.8140163422,"1"
-80.2592010498,25.2358665466,"1"
-87.9400024414,17.9200000763,"1"
-80.6165847778,24.9044837952,"1"
-80.126663208,23.1013889313,"1"
-63.2316665649,17.4868335724,"1"
-64.6103286743,17.7887802124,"1"
-81.5466842651,22.1014671326,"1"
-81.4776535034,22.1539993286,"1"
-69.1650009155,12.3185825348,"1"
-66.9977493286,17.893119812,"1"
-82.9202728271,24.6206302643,"1"
-64.6157073975,17.7978401184,"1"
-67.099899292,17.932970047,"1"
-81.3242340088,21.8624668121,"1"
-64.6385726929,17.8019104004,"1"
-80.0966644287,25.5902671814,"1"
-72.173248291,21.8301506042,"1"
-78.6542358398,9.52455043793,"1"
-88.1600036621,16.7700004578,"1"
-81.2844314575,21.8535995483,"1"
-81.7023162842,24.4993839264,"1"
-80.3670196533,25.0189838409,"1"
-64.7036132812,18.3386707306,"1"
-64.5739364624,17.7955799103,"1"
-81.4776535034,22.1539993286,"1"
-64.6011428833,17.8020496368,"1"
-87.8308334351,18.2286109924,"1"
-79.8697814941,19.6822166443,"1"
-65.2322845459,18.3150005341,"1"
-64.7911911011,18.3416309357,"1"
-64.7629470825,18.3157672882,"1"
-67.1023635864,17.9323101044,"1"
-72.2242660522,21.489282608,"1"
-81.5066146851,22.0360164642,"1"
-77.5333480835,24.0997200012,"1"
-78.8551635742,20.7630004883,"1"
-87.5943527222,17.1567840576,"1"
-69.1650009155,12.3185825348,"1"
-82.3302154541,21.5487995148,"1"
-77.3212661743,18.4701328278,"1"
-64.5765686035,17.7660102844,"1"
-81.0202865601,24.6933670044,"1"
-67.0118865967,17.8915195465,"1"
-64.7644729614,18.3602199554,"1"
-81.4776535034,22.1539993286,"1"
-64.6235198975,17.7290706635,"1"
-64.5953826904,17.7775192261,"1"
-77.6706771851,24.3431491852,"1"
-81.1113128662,24.6255836487,"1"
-88.1600036621,16.7700004578,"1"
-66.8476333618,11.7355661392,"1"
-64.6385726929,17.8019104004,"1"
-64.6336898804,17.7926597595,"1"
-80.4755554199,23.2199993134,"1"
-82.8734664917,24.6658000946,"1"
-63.2594985962,17.6281661987,"1"
-80.0229034424,19.8305168152,"1"
-79.974319458,19.6937999725,"1"
-79.4105148315,21.0673160553,"1"
-94.2799987793,28.1700000763,"1"
-79.0006027222,20.840215683,"1"
-78.90266418,9.544850349,"1"
-66.9494171143,17.924659729,"1"
-76.3307647705,18.1333503723,"1"
-64.750541687,18.2993907928,"1"
-77.6706771851,24.3431491852,"1"
-78.444442749,22.5636119843,"1"
-67.078742981,17.9362697601,"1"
-64.7798080444,18.3132305145,"1"
-67.0936584473,17.9058208466,"1"
-66.9521102905,17.8988494873,"1"
-81.4166870117,21.9042835236,"1"
-71.2013015747,21.3734664917,"1"
-64.9907302856,18.3178672791,"1"
-80.6376647949,24.835515976,"1"
-64.694229126,18.3286991119,"1"
-77.0784683228,18.4190502167,"1"
-87.9499969482,17.9200000763,"1"
-67.0862426758,17.9171009064,"1"
-71.1681365967,21.3943004608,"1"
-79.9820175171,19.7166004181,"1"
-79.9995193481,21.7142162323,"1"
-66.9872665405,17.9116306305,"1"
-64.6311569214,17.7975502014,"1"
-72.1835021973,21.8180007935,"1"
-81.1053009033,19.2927494049,"1"
-81.3242340088,21.8624668121,"1"
-64.6659469604,17.7710704803,"1"
-64.7629470825,18.3157672882,"1"
-67.0819778442,17.9053993225,"1"
-77.4263687134,23.7909202576,"1"
-67.0638198853,17.9080696106,"1"
-78.8781661987,9.48851680756,"1"
-69.1582794189,12.3753614426,"1"
-64.5739364624,17.7955799103,"1"
-64.5895385742,17.776550293,"1"
-64.9895172119,18.3736839294,"1"
-78.8858642578,20.771232605,"1"
-82.702796936,21.4773330688,"1"
-79.2900009155,21.0898170471,"1"
-78.7029800415,20.6355991364,"1"
-87.7505569458,18.5152778625,"1"
-64.7646331787,18.3175506592,"1"
-72.143951416,21.3880825043,"1"
-82.7029190063,21.4814167023,"1"
-64.5816116333,17.7817192078,"1"
-67.1270828247,17.9149703979,"1"
-80.092918396,19.6781673431,"1"
-88.0599975586,16.8099994659,"1"
-79.0952835083,20.8982162476,"1"
-87.6050033569,17.2259674072,"1"
-81.4283828735,21.9162826538,"1"
-66.945930481,17.9249992371,"1"
-82.8053359985,9.72500038147,"1"
-77.0054855347,18.4150657654,"1"
-67.0986480713,17.9318809509,"1"
-82.1558303833,25.7655601501,"1"
-80.5014190674,24.9498996735,"1"
-87.4630584717,20.0974998474,"1"
-81.2915496826,19.3803005219,"1"
-38.6533317566,-17.955165863,"1"
-84.4898300171,21.8343162537,"1"
-67.076210022,17.9233608246,"1"
-65.3268356323,18.2963829041,"1"
-63.2594985962,17.6248340607,"1"
-77.987449646,25.1437492371,"1"
-64.7634658813,18.3178825378,"1"
-78.8704986572,9.5749835968,"1"
-72.143951416,21.3880825043,"1"
-79.0300140381,20.8479995728,"1"
-66.9654083252,17.9034900665,"1"
-64.7629470825,18.3157672882,"1"
-64.5935821533,17.7858695984,"1"
-79.9995193481,21.7142162323,"1"
-82.9055633545,24.6888809204,"1"
-64.5727462769,17.7895107269,"1"
-87.756111145,18.4986114502,"1"
-88.0599975586,16.8099994659,"1"
-81.5886001587,21.579782486,"1"
-76.9768295288,26.3575000763,"1"
-87.4516677856,19.9666671753,"1"
-67.10546875,17.9291706085,"1"
-64.5683288574,17.7839603424,"1"
-80.4135971069,25.0132827759,"1"
-67.0745697021,17.9554100037,"1"
-67.0258865356,17.9022293091,"1"
-64.5823516846,18.4746170044,"1"
-82.1110534668,9.23566627502,"1"
-79.03623199,9.503700256,"1"
-64.6122207642,17.802570343,"1"
-87.8006820679,16.9096336365,"1"
-67.0553665161,17.9229602814,"1"
-64.6186676025,17.7616195679,"1"
-79.2900009155,21.0898170471,"1"
-78.9443664551,9.55364990234,"1"
-64.6311035156,17.8050193787,"1"
-67.0289230347,17.9236907959,"1"
-81.3602828979,19.3975658417,"1"
-77.6478805542,24.3012199402,"1"
-64.6177062988,17.784570694,"1"
-67.0747070312,17.9369697571,"1"
-79.01875305,9.509349823,"1"
-67.1027908325,17.9246292114,"1"
-79.9995193481,21.7142162323,"1"
-67.0373687744,17.8908805847,"1"
-87.5943527222,17.1567840576,"1"
-82.9497833252,24.6304302216,"1"
-71.5520858765,21.4671497345,"1"
-80.6165847778,24.9044837952,"1"
-71.1550140381,21.4582157135,"1"
-79.4105148315,21.0673160553,"1"
-78.7574996948,20.6850833893,"1"
-82.8095169067,24.668680191,"1"
-63.2584991455,17.6163330078,"1"
-88.0599975586,16.8099994659,"1"
-80.6165847778,24.9044837952,"1"
-64.7694473267,18.3171596527,"1"
-81.5886001587,21.579782486,"1"
-64.6305770874,17.7949504852,"1"
-64.7525634766,18.3177604675,"1"
-78.96269989,9.492199898,"1"
-81.5879974365,24.5514507294,"1"
-81.0765991211,19.333366394,"1"
-64.9271697998,18.3286323547,"1"
-76.9768295288,26.3575000763,"1"
