"decimalLongitude","decimalLatitude","moca","code"
-77.388397,18.467867,1,"GBIF2516"
-77.91893,18.505917,1,"GBIF2517"
-77.45108,18.479218,1,"GBIF2523"
-77.641945,18.512501,1,"GBIF2526"
-77.032013,18.424801,1,"GBIF2535"
-76.874031,18.374866,1,"GBIF2543"
-77.358131,18.463051,1,"GBIF2545"
-76.8032,18.318466,1,"GBIF2547"
-78.075348,18.459084,1,"GBIF2550"
-78.251099,18.4259,1,"GBIF2552"
-77.970947,18.453449,1,"GBIF2560"
-78.31163,18.380251,1,"GBIF2569"
-77.118202,18.419317,1,"GBIF2594"
-77.81665,18.528267,1,"GBIF2635"
-77.414299,18.473101,1,"GBIF2640"
-77.857048,18.5261,1,"GBIF2643"
-77.005486,18.415066,1,"GBIF2658"
-77.921669,18.50585,1,"GBIF2674"
-78.122498,18.468611,1,"GBIF2688"
-77.561119,18.494984,1,"GBIF2690"
-77.595131,18.492701,1,"GBIF2696"
-64.764633,18.317551,1,"GBIF2697"
-61.55,16.15,1,"GBIF2705"
-74.22304,11.25341,1,"GBIF2706"
-68.326668,12.165833,1,"GBIF2707"
-68.352837,12.218333,1,"GBIF2708"
-68.330002,12.165,1,"GBIF2709"
-87.305977,20.399799,1,"GBIF2726"
-87.82682,18.239201,1,"GBIF2727"
-87.833328,18.233334,1,"GBIF2728"
-87.872429,18.22097,1,"GBIF2731"
-87.302979,20.402189,1,"GBIF2732"
-87.299103,20.40765,1,"GBIF2733"
-87.30658,20.396481,1,"GBIF2739"
-87.819031,18.2575,1,"GBIF2744"
-67.238792,10.553123,1,"GBIF2752"
-87.949997,17.92,1,"GBIF2754"
-87.940002,17.92,1,"GBIF2755"
-88.059998,16.809999,1,"GBIF2756"
-88.080002,16.780001,1,"GBIF2757"
-88.160004,16.77,1,"GBIF2758"
-88.169998,16.709999,1,"GBIF2759"
-87.959999,17.889999,1,"GBIF2761"
-88.139999,16.76,1,"GBIF2768"
-87.940002,17.940001,1,"GBIF2839"
-80.008118,19.709183,1,"GBIF2861"
-81.19577,19.353367,1,"GBIF2862"
-81.13575,19.357666,1,"GBIF2863"
-81.29155,19.380301,1,"GBIF2865"
-79.974319,19.6938,1,"GBIF2866"
-81.076599,19.333366,1,"GBIF2867"
-80.112137,19.661699,1,"GBIF2868"
-81.146202,19.291267,1,"GBIF2869"
-81.164032,19.353333,1,"GBIF2870"
-80.057014,19.700951,1,"GBIF2871"
-79.957832,19.714117,1,"GBIF2875"
-80.092918,19.678167,1,"GBIF2879"
-80.068832,19.691833,1,"GBIF2884"
-81.416534,19.385433,1,"GBIF2885"
-80.008247,19.707834,1,"GBIF2886"
-80.022903,19.830517,1,"GBIF2887"
-80.088684,19.657017,1,"GBIF2892"
-80.068947,19.693983,1,"GBIF2895"
-87.705559,18.708334,1,"GBIF2900"
-61.348461,12.635716,1,"GBIF2905"
-61.349133,12.633467,1,"GBIF2906"
-87.598892,18.723333,1,"GBIF2907"
-80.069687,19.694349,1,"GBIF2911"
-81.360283,19.397566,1,"GBIF2914"
-79.982018,19.7166,1,"GBIF2915"
-81.391052,19.2862,1,"GBIF2917"
-81.246681,19.358633,1,"GBIF2930"
-81.077934,19.343901,1,"GBIF2933"
-80.078331,19.684933,1,"GBIF2947"
-81.395432,19.365284,1,"GBIF2951"
-80.026031,19.677134,1,"GBIF2955"
-87.702499,18.716944,1,"GBIF2956"
-80.043251,19.66925,1,"GBIF2978"
-81.105301,19.292749,1,"GBIF2987"
-81.201149,19.291782,1,"GBIF2994"
-80.106499,19.666384,1,"GBIF2996"
-61.351116,12.630016,1,"GBIF3005"
-96.068336,19.197222,1,"GBIF3209"
-96.126945,19.231388,1,"GBIF3215"
-84.518234,21.787834,1,"GBIF3216"
-64.726601,18.31385,1,"GBIF3217"
-87.601646,17.225967,1,"GBIF3221"
-84.48983,21.834316,1,"GBIF3222"
-87.830833,18.228611,1,"GBIF3223"
-64.951614,18.329683,1,"GBIF3224"
-87.753609,18.506945,1,"GBIF3226"
-84.513718,21.809433,1,"GBIF3233"
-87.750557,18.515278,1,"GBIF3243"
-87.82972,18.210833,1,"GBIF3251"
-87.831665,18.219166,1,"GBIF3254"
-71.109215,21.537001,1,"GBIF3401"
-87.528214,17.250584,1,"GBIF3402"
-72.186981,21.814016,1,"GBIF3403"
-87.4375,19.841667,1,"GBIF3404"
-71.168137,21.3943,1,"GBIF3405"
-72.173248,21.830151,1,"GBIF3406"
-87.451668,19.966667,1,"GBIF3407"
-64.582352,18.474617,1,"GBIF3408"
-72.143951,21.388083,1,"GBIF3409"
-64.764084,18.314167,1,"GBIF3411"
-71.223137,21.30335,1,"GBIF3412"
-77.03933,26.639999,1,"GBIF3415"
-72.183502,21.818001,1,"GBIF3417"
-71.455803,21.546034,1,"GBIF3418"
-72.474548,21.645651,1,"GBIF3421"
-72.116669,21.883333,1,"GBIF3423"
-70.78347,20.985983,1,"GBIF3424"
-71.1549,21.440716,1,"GBIF3428"
-72.224266,21.489283,1,"GBIF3431"
-76.977997,26.3535,1,"GBIF3434"
-71.133949,21.518984,1,"GBIF3437"
-76.950386,26.532284,1,"GBIF3438"
-72.115265,21.906349,1,"GBIF3441"
-87.526497,17.221001,1,"GBIF3444"
-71.153519,21.479233,1,"GBIF3449"
-87.452774,19.975,1,"GBIF3450"
-76.946167,26.540333,1,"GBIF3452"
-72.470184,21.664833,1,"GBIF3454"
-71.201302,21.373466,1,"GBIF3456"
-71.155014,21.458216,1,"GBIF3458"
-72.2257,21.808634,1,"GBIF3467"
-87.459442,20.105833,1,"GBIF3477"
-76.98317,26.603333,1,"GBIF3478"
-87.45639,20.114166,1,"GBIF3485"
-76.949501,26.059834,1,"GBIF3489"
-87.447777,19.958334,1,"GBIF3505"
-76.976387,26.59725,1,"GBIF3517"
-71.599152,21.37265,1,"GBIF3530"
-76.97683,26.3575,1,"GBIF3553"
-77.038498,26.63715,1,"GBIF3565"
-76.988464,26.397783,1,"GBIF3566"
-87.447777,19.825001,1,"GBIF3572"
-71.510483,21.484533,1,"GBIF3592"
-70.818466,21.022816,1,"GBIF3609"
-71.5177,21.483267,1,"GBIF3613"
-71.552086,21.46715,1,"GBIF3635"
-76.956947,26.526766,1,"GBIF3751"
-87.443336,19.833334,1,"GBIF3776"
-87.605003,17.225967,1,"GBIF3823"
-87.6175,18.913334,1,"GBIF3824"
-87.609749,17.218334,1,"GBIF3826"
-87.53611,19.145834,1,"GBIF3829"
-87.594353,17.156784,1,"GBIF3830"
-87.536942,19.137501,1,"GBIF3831"
-87.463058,20.0975,1,"GBIF3833"
-87.608047,17.221849,1,"GBIF3838"
-87.623337,18.902222,1,"GBIF3843"
-87.606796,17.224016,1,"GBIF3846"
-87.626663,18.893055,1,"GBIF3850"
-66.857719,11.74215,1,"GBIF3916"
-66.847633,11.735566,1,"GBIF3917"
-64.755501,17.787117,1,"GBIF3918"
-87.589516,17.18755,1,"GBIF3919"
-64.691498,17.768633,1,"GBIF3927"
-64.723167,18.318233,1,"GBIF3931"
-87.59272,17.171867,1,"GBIF3939"
-87.533333,19.154167,1,"GBIF3964"
-66.705765,11.766367,1,"GBIF3984"
-87.59893,17.138416,1,"GBIF4012"
-64.763466,18.317883,1,"GBIF4117"
-93.591499,27.905333,1,"GBIF4119"
-93.808998,27.921667,1,"GBIF4127"
-63.060001,17.995667,1,"GBIF4142"
-64.721703,18.309532,1,"GBIF4143"
-62.986,17.464834,1,"GBIF4171"
-62.991665,17.468,1,"GBIF4172"
-62.982498,17.464001,1,"GBIF4173"
-62.978168,17.463499,1,"GBIF4174"
-63.215,17.630833,1,"GBIF4175"
-63.259499,17.628166,1,"GBIF4176"
-63.231667,17.486834,1,"GBIF4179"
-63.228001,17.649666,1,"GBIF4180"
-63.259499,17.624834,1,"GBIF4181"
-63.007999,18.010666,1,"GBIF4182"
-63.258835,17.629333,1,"GBIF4183"
-63.253166,17.643333,1,"GBIF4186"
-62.987835,17.464333,1,"GBIF4187"
-62.984665,17.463333,1,"GBIF4189"
-63.258499,17.616333,1,"GBIF4191"
-63.224998,17.615,1,"GBIF4192"
-62.985001,17.464333,1,"GBIF4194"
-63.259666,17.626667,1,"GBIF4205"
-62.977665,17.461666,1,"GBIF4213"
-62.977665,17.4625,1,"GBIF4234"
-63.232334,17.487833,1,"GBIF4261"
-67.808228,10.478306,1,"GBIF4447"
-74.540001,24.030001,1,"GBIF4448"
-74.540001,24.040001,1,"GBIF4449"
-76.200455,9.39224,1,"GBIF4450"
-87.683333,18.25,1,"GBIF4451"
-77.696167,24.439251,1,"GBIF4452"
-77.696503,24.48333,1,"GBIF4453"
-77.670677,24.343149,1,"GBIF4454"
-77.85733,24.84383,1,"GBIF4455"
-77.38665,23.947599,1,"GBIF4456"
-77.647797,24.301121,1,"GBIF4458"
-77.68235,24.367029,1,"GBIF4459"
-77.691002,24.625999,1,"GBIF4460"
-77.629173,24.253151,1,"GBIF4462"
-77.533348,24.09972,1,"GBIF4463"
-77.696968,24.50643,1,"GBIF4470"
-77.646202,24.29167,1,"GBIF4472"
-77.693329,24.595831,1,"GBIF4473"
-77.682068,24.54022,1,"GBIF4478"
-77.807671,24.751329,1,"GBIF4481"
-77.689217,24.526331,1,"GBIF4482"
-77.537033,24.097931,1,"GBIF4483"
-77.647881,24.3013,1,"GBIF4492"
-77.698997,24.483999,1,"GBIF4498"
-77.652946,24.301121,1,"GBIF4499"
-77.647881,24.30122,1,"GBIF4501"
-77.784668,24.745001,1,"GBIF4503"
-68.749947,12.016666,1,"GBIF4534"
-77.937828,25.063669,1,"GBIF4554"
-77.807716,24.774349,1,"GBIF4577"
-76.200453,9.392239,1,"GBIF4647"
-81.9377,9.14874,1,"GBIF4649"
-82.1107,9.31979,1,"GBIF4650"
-77.778633,24.74518,1,"GBIF4655"
-77.98745,25.143749,1,"GBIF4656"
-77.416801,23.7803,1,"GBIF4657"
-77.426369,23.79092,1,"GBIF4658"
-77.370331,23.676666,1,"GBIF4660"
-77.798698,24.76782,1,"GBIF4661"
-77.397346,23.7285,1,"GBIF4662"
-77.380997,23.709669,1,"GBIF4663"
-77.691002,24.630667,1,"GBIF4665"
-77.419022,23.778219,1,"GBIF4671"
-77.74015,24.701469,1,"GBIF4677"
-77.743431,24.69953,1,"GBIF4690"
-77.691002,24.630671,1,"GBIF4705"
-77.376999,23.696501,1,"GBIF4722"
-78.085831,25.313166,1,"GBIF4735"
-77.85733,24.843834,1,"GBIF4755"
-77.878372,24.879271,1,"GBIF4756"
-77.879097,24.877501,1,"GBIF4758"
-77.963867,25.1026,1,"GBIF4767"
-82.9528,14.4036,1,"GBIF4768"
-87.75,18.5,1,"GBIF4769"
-80.425,25.025,1,"GBIF4771"
-69.1273,12.6814,1,"GBIF4772"
-76.1703,18.361,1,"GBIF4774"
-76.4375,18.1856,1,"GBIF4776"
-76.4539,18.1889,1,"GBIF4777"
-83.0622,10.0131,1,"GBIF4782"
-83.0661,10.0158,1,"GBIF4783"
-87.680833,18.675,1,"GBIF4784"
-87.032778,20.436944,1,"GBIF4785"
-87.27,20.454167,1,"GBIF4786"
-87.040278,20.315278,1,"GBIF4788"
-75.7703,22.5463,1,"GBIF4790"
-82.6994,24.6028,1,"GBIF4791"
-88.08,16.8,1,"GBIF4792"
-83.6861,24.7922,1,"GBIF4794"
-88.05,16.77,1,"GBIF4795"
-74.222917,11.251789,1,"GBIF4796"
-93.633333,27.883333,1,"GBIF4798"
-83.6864,24.7919,1,"GBIF4800"
-93.82,27.92,1,"GBIF4804"
-77.0775,17.795833,1,"GBIF4805"
-80.196667,25.461111,1,"GBIF4806"
-95.933333,19.116667,1,"GBIF4810"
-76.845833,17.90305,1,"GBIF4811"
-76.90097,8.37166,1,"GBIF4814"
-76.900971,8.37166,1,"GBIF4815"
-80.37,25.02,1,"GBIF4820"
-78.95,9.5667,1,"GBIF4828"
-78.9833,9.55,1,"GBIF4830"
-34.758333,-7.65,1,"GBIF4831"
-37.766666,-1.95,1,"GBIF4832"
-35.1,-5.75,1,"GBIF4835"
-83.97,18.78,1,"GBIF4836"
-61.82,11.9083,1,"GBIF4837"
-38.709999,-17.968666,1,"GBIF4838"
-37.556667,-20.646667,1,"GBIF4840"
-37.866665,-20.743334,1,"GBIF4841"
-38.866665,-16.25,1,"GBIF4842"
-38.6625,-17.96277778,1,"AUED3"
-38.71583333,-17.97055556,1,"AUED7"
-44.264283,-0.869867,1,"AUED12"
-38.626367,-12.80916,1,"AUED13"
-38.5491,-12.83708,1,"AUED28"
-38.571664,-12.814719,1,"AUED42"
-61.7626,12.085,1,"BIBL1"
-61.7585,12.09176667,1,"BIBL2"
-61.78356667,12.02805,1,"BIBL3"
-61.76798333,12.03948333,1,"BIBL4"
-61.48388889,12.48549167,1,"BIBL5"
-61.49204167,12.48402778,1,"BIBL6"
-61.46780833,12.49618056,1,"BIBL7"
-61.49991667,12.44559167,1,"BIBL8"
-38.26933333,-3.5455,1,"BIBL12"
-86.86666667,20.83333333,1,"BIBL13"
-76.10142778,23.78334167,1,"BIBL14"
-80.01683333,26.703,1,"BIBL15"
-80.05692778,19.70204444,1,"BIBL17"
-63.5,17.41666667,1,"BIBL18"
-38.54916667,-12.83694444,1,"BIBL19"
-38.64194444,-13.12944444,1,"BIBL20"
-80.0695,19.6945,1,"BIBL21"
-80.057,19.7,1,"BIBL22"
-64.64147222,32.35813889,1,"BIBL23"
-64.65780556,32.34122222,1,"BIBL24"
-64.67125,32.33269444,1,"BIBL25"
-64.71483333,32.31175,1,"BIBL26"
-64.73780556,32.30019444,1,"BIBL27"
-64.75725,32.28569444,1,"BIBL28"
-64.60147222,32.36611111,1,"BIBL29"
-64.62977778,32.34155556,1,"BIBL30"
-64.66138889,32.31911111,1,"BIBL31"
-64.70963889,32.30102778,1,"BIBL32"
-64.73025,32.29347222,1,"BIBL33"
-64.74427778,32.27708333,1,"BIBL34"
-67.05321667,17.95491667,1,"BIBL35"
-67.07771667,17.9432,1,"BIBL36"
-38.544438,-12.999163,1,"BIBL37"
-80.0915,26.19305556,1,"BIBL38"
-80.6,24.85,1,"BIBL39"
-76.08333333,23.76666667,1,"BIBL41"
-34.81027778,-6.701388889,1,"BIBL42"
-34.809479,-7.126131,1,"BIBL43"
-76.1,23.78333333,1,"BIBL45"
-74.66666667,24,1,"BIBL46"
-80.08975,25.7155,1,"BIBL47"
-80.09988333,25.72528333,1,"BIBL48"
-80.09893333,25.8116,1,"BIBL49"
-80.0889,25.94501667,1,"BIBL50"
-80.10046667,25.95948333,1,"BIBL51"
-37.33333333,-19.66666667,1,"BIBL53"
-39.05083333,-17.77583333,1,"BIBL54"
-38.92033333,-17.90083333,1,"BIBL55"
-38.96533333,-17.68366667,1,"BIBL56"
-64.91900833,32.35713611,1,"BIBL58"
-64.75435,32.38003611,1,"BIBL59"
-64.66351944,32.33925833,1,"BIBL60"
-64.82269444,32.47082778,1,"BIBL61"
-64.78284722,32.31273333,1,"BIBL62"
-64.70220278,32.42399722,1,"BIBL63"
-64.71483611,32.36614167,1,"BIBL64"
-64.80263333,32.25011944,1,"BIBL65"
-64.696675,32.48298889,1,"BIBL66"
-59.65061111,13.28051111,1,"BIBL67"
-59.63655,13.11975556,1,"BIBL68"
-59.64154444,13.19196944,1,"BIBL69"
-59.64592778,13.22104167,1,"BIBL70"
-59.61210278,13.07615833,1,"BIBL71"
-93.81425,27.87536111,1,"BIBL72"
-93.81502778,27.87641667,1,"BIBL73"
-93.81677778,27.87430556,1,"BIBL74"
-93.59927778,27.9075,1,"BIBL75"
-93.59877778,27.91108333,1,"BIBL76"
-82.21013889,9.330741667,1,"BIBL77"
-82.21834444,9.322147222,1,"BIBL78"
-82.25476389,9.281680556,1,"BIBL79"
-82.12205556,9.263372222,1,"BIBL80"
-82.26018889,9.34095,1,"BIBL81"
-77.41810556,18.4745,1,"BIBL82"
-77.41033056,18.47333889,1,"BIBL83"
-77.45690556,18.48298611,1,"BIBL84"
-77.41458889,18.46746944,1,"BIBL86"
-81.39916667,13.3985,1,"BIBL87"
-75.02018333,18.06333333,1,"BIBL88"
-75.02018333,18.39666667,1,"BIBL89"
-75.02511667,18.40551667,1,"BIBL90"
-75.02976667,18.41375,1,"BIBL91"
-75.01343333,18.41366667,1,"BIBL92"
-64.70527778,32.42519444,1,"BIBL93"
-76.09166667,23.775,1,"BIBL94"
-61.53916667,16.46469444,1,"BIBL95"
-80.6158,24.8971,1,"BIBL96"
-80.72761667,24.83595,1,"BIBL97"
-38.4,-3.566666667,1,"BIBL98"
-67.0696,17.95736667,1,"BIBL99"
-67.03688333,17.9443,1,"BIBL100"
-67.04885,17.93488333,1,"BIBL101"
-67.01883333,17.93495,1,"BIBL102"
-66.98866667,17.89048333,1,"BIBL103"
-67.04298333,17.87716667,1,"BIBL104"
-87.68333333,18.71666667,1,"BIBL105"
-38.440384,-13.012758,1,"BIBL108"
-38.885881,-13.219297,1,"BIBL109"
-38.9015,-14,1,"BIBL110"
-38.9515,-16.23716667,1,"BIBL111"
-39.08783333,-16.89183333,1,"BIBL112"
-38.76933333,-17.45966667,1,"BIBL113"
-39.00566667,-18.01883333,1,"BIBL114"
-74.25,11.36666667,1,"BIBL117"
-93.58333333,27.98333333,1,"BIBL118"
-64.75,32.33333333,1,"BIBL119"
-80.3,25.11666667,1,"BIBL120"
-80.29285,25.14735,1,"BIBL122"
-80.30048333,25.11843333,1,"BIBL123"
-66.545,11.74055556,1,"BIBL124"
-66.95722222,11.97666667,1,"BIBL125"
-96.09833333,19.22638889,1,"BIBL128"
-76,23,1,"BIBL129"
-74.21666667,11.25,1,"BIBL130"
-82.8615,24.62483333,1,"BIBL131"
-82.93483333,24.64316667,1,"BIBL132"
-67.31666667,18.16666667,1,"BIBL133"
-29.345676,-20.524891,1,"BIBL134"
-68.97311944,12.124625,1,"BIBL135"
-80.00159858,26.00247642,1,"BIBL136"
-80.50207,24.9465,1,"BIBL137"
-80.41387,25.013683,1,"BIBL138"
-80.4614,24.951117,1,"BIBL139"
-80.45792,25.009433,1,"BIBL140"
-80.36823,25.017867,1,"BIBL141"
-80.56272,24.938983,1,"BIBL142"
-80.54952,24.934133,1,"BIBL143"
-80.39623,25.02185,1,"BIBL144"
-80.45603,24.957583,1,"BIBL145"
-80.38757,25.004233,1,"BIBL146"
-80.45687,24.946533,1,"BIBL147"
-80.43075,24.97095,1,"BIBL148"
-80.45243,24.958067,1,"BIBL149"
-80.37987,25.004133,1,"BIBL150"
-81.7302,24.478483,1,"BIBL151"
-81.74268,24.474167,1,"BIBL152"
-81.82217,24.468767,1,"BIBL153"
-81.54315,24.515817,1,"BIBL154"
-81.54248,24.513817,1,"BIBL155"
-81.58197,24.504217,1,"BIBL156"
-82.87133,24.610783,1,"BIBL157"
-82.78715,24.72225,1,"BIBL158"
-83.10167,24.62875,1,"BIBL159"
-64.69243,32.359883,1,"BIBL160"
-64.65738,32.336717,1,"BIBL161"
-64.65405,32.335417,1,"BIBL162"
-64.65423,32.325267,1,"BIBL163"
-64.65287,32.325367,1,"BIBL164"
-64.65308,32.324617,1,"BIBL165"
-64.6661,32.325583,1,"BIBL166"
-64.65173,32.325183,1,"BIBL167"
-64.6623,32.325317,1,"BIBL168"
-65.65172,18.530367,1,"BIBL169"
-65.49722,18.464717,1,"BIBL170"
-65.12772,18.309817,1,"BIBL171"
-88.07389,16.76895,1,"BIBL172"
-88.07465,16.77607,1,"BIBL173"
-88.07401,16.83244,1,"BIBL174"
-93.81655,27.87371,1,"BIBL178"
-93.82035,27.8751,1,"BIBL179"
-93.82154,27.87337,1,"BIBL180"
-93.81737,27.87523,1,"BIBL181"
-93.81637,27.87495,1,"BIBL182"
-93.8164,27.87582,1,"BIBL183"
-93.82033,27.87429,1,"BIBL184"
-93.6016,27.9241,1,"BIBL185"
-93.59668,27.91102,1,"BIBL186"
-93.60139,27.90956,1,"BIBL187"
-93.60018,27.91085,1,"BIBL188"
-93.60021,27.90987,1,"BIBL189"
-93.59804,27.90987,1,"BIBL190"
-93.59821,27.9114,1,"BIBL191"
-93.30712,27.88467,1,"BIBL192"
-93.30174,27.8862,1,"BIBL193"
-92.59216,27.96364,1,"BIBL194"
-92.59369,27.96235,1,"BIBL195"
-92.59266,27.96288,1,"BIBL196"
-92.59295,27.96321,1,"BIBL197"
-92.59262,27.96299,1,"BIBL198"
-83.68648,24.78985,1,"BIBL199"
-83.6692,24.80161,1,"BIBL200"
-83.66083,24.84967,1,"BIBL201"
-83.69743,24.72903,1,"BIBL202"
-83.67401,24.79382,1,"BIBL203"
-83.6719,24.81798,1,"BIBL204"
-83.68283,24.811,1,"BIBL205"
-83.68635,24.70933,1,"BIBL206"
-83.70258,24.74767,1,"BIBL207"
-83.11235,24.64907,1,"BIBL208"
-83.10162,24.64877,1,"BIBL209"
-83.05375,24.5342,1,"BIBL210"
-83.0185,24.53405,1,"BIBL211"
-82.96807,24.47279,1,"BIBL212"
-68.97312,12.12461,1,"BIBL217"
-80.0016,26.00248,1,"BIBL218"
-76.08333,23.76667,1,"BIBL221"
-68.97417,12.12528,1,"BIBL222"
6.492975,0.326147,1,"MAIA1"
6.711455,0.411396,1,"MAIA2"
6.757778,0.244508,1,"MAIA3"
6.618628,0.042616,1,"MAIA4"
6.527676,-0.01044,1,"MAIA5"
-32.414963,-3.83904,0,"AUED83"
-32.422785,-3.86684,0,"AUED112"
-29.497889,-20.522617,0,"AUED187"
-45.393889,-23.830333,0,"AUED221"
-45.702491,-24.105182,0,"AUED248"
-45.283621,-23.935384,0,"AUED270"
-45.243995,-23.893302,0,"AUED292"
-48.331675,-27.264465,0,"AUED314"
-48.387576,-27.603507,0,"AUED368"
-35.0725,-5.56435,0,"AUED382"
-35.258986,-5.394114,0,"AUED390"
-35.363432,-5.262117,0,"AUED404"
-35.090067,-5.564467,0,"AUED412"
-40.407589,-20.699631,0,"AUED447"
-40.366164,-20.676614,0,"AUED477"
-40.378777,-20.612348,0,"AUED507"
-33.80355,-3.875172222,0,"AUED552"
-33.81225833,-3.872955556,0,"AUED587"
-33.79191111,-3.86895,0,"AUED604"
-33.80944167,-3.874725,0,"AUED624"
-33.80944167,-3.872986111,0,"AUED633"
-42.00165556,-22.96514167,0,"AUED661"
-41.993723,-22.96573,0,"AUED670"
-35.192744,-9.032689,0,"AUED727"
-35.191486,-9.024256,0,"AUED742"
-35.180628,-8.9985,0,"AUED757"
